zpid,Status Type,Status Text,Time On Zillow,Price,Area,Price Per Sqft,Zestimate,Zestimate Price Per Sqft,Rent Zestimate,Lot Area,Lot Area Unit,Beds,Bathrooms,Address,Street,City,State,Zipcode,Latitude,Longitude,Broker Name,is zillow owned,Sold Date,Sold Price,Image URL,Detail URL,Search Page URL
2068788328,SOLD,Sold,,435000,762,571,436800,573,1122,,,1,1,"1300 University St UNIT 7E, Seattle, WA 98101",1300 University St UNIT 7E,Seattle,WA,98101,47.61276,-122.32478,,false,07/12/2023,435000,https://photos.zillowstatic.com/fp/0064928d21c5b5a397db605cb2e60455-p_e.jpg,https://www.zillow.com/homedetails/1300-University-St-APT-7E-Seattle-WA-98101/2068788328_zpid/,https://www.zillow.com/seattle-wa-98101/sold/3_p/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A47.61880923526842%2C%22east%22%3A-122.30423621667481%2C%22south%22%3A47.602896681836135%2C%22west%22%3A-122.3723857833252%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A14%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A99561%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A3%7D%7D
88878592,SOLD,Sold,,2550000,1824,1398,2558800,1403,6568,,,2,2,"1521 2nd Avenue UNIT 2500, Seattle, WA 98101",1521 2nd Avenue UNIT 2500,Seattle,WA,98101,47.60973,-122.33972,,false,07/07/2023,2550000,https://photos.zillowstatic.com/fp/2fc7c81295b5f231c80af82bdcd06ae3-p_e.jpg,https://www.zillow.com/homedetails/1521-2nd-Ave-APT-2500-Seattle-WA-98101/88878592_zpid/,https://www.zillow.com/seattle-wa-98101/sold/3_p/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A47.61880923526842%2C%22east%22%3A-122.30423621667481%2C%22south%22%3A47.602896681836135%2C%22west%22%3A-122.3723857833252%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A14%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A99561%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A3%7D%7D
337597282,SOLD,Sold,,779000,948,822,782500,825,2010,,,1,1,"121 Stewart Street UNIT 2202, Seattle, WA 98101",121 Stewart Street UNIT 2202,Seattle,WA,98101,47.610695,-122.34058,,false,07/07/2023,779000,https://photos.zillowstatic.com/fp/be2b6dcfb599ea76090322fe3fdbdbd1-p_e.jpg,https://www.zillow.com/homedetails/121-Stewart-St-2202-Seattle-WA-98101/337597282_zpid/,https://www.zillow.com/seattle-wa-98101/sold/3_p/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A47.61880923526842%2C%22east%22%3A-122.30423621667481%2C%22south%22%3A47.602896681836135%2C%22west%22%3A-122.3723857833252%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A14%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A99561%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A3%7D%7D
80111764,SOLD,Sold,,799000,1176,679,793700,675,2074,,,1,1,"819 Virginia Street UNIT 3305, Seattle, WA 98101",819 Virginia Street UNIT 3305,Seattle,WA,98101,47.616028,-122.3357,,false,,799000,https://photos.zillowstatic.com/fp/78705099c1f7aab61d68887cc6f65e10-p_e.jpg,https://www.zillow.com/homedetails/819-Virginia-St-UNIT-3305-Seattle-WA-98101/80111764_zpid/,https://www.zillow.com/seattle-wa-98101/sold/3_p/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A47.61880923526842%2C%22east%22%3A-122.30423621667481%2C%22south%22%3A47.602896681836135%2C%22west%22%3A-122.3723857833252%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A14%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A99561%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A3%7D%7D
92570744,SOLD,Sold,,1185000,1607,737,1189400,740,3076,,,2,2,"1920 4th Avenue UNIT 1108, Seattle, WA 98101",1920 4th Avenue UNIT 1108,Seattle,WA,98101,47.612988,-122.3393,,false,07/03/2023,1185000,https://photos.zillowstatic.com/fp/d1bae199b7c118c4fc8332b68a90c3fd-p_e.jpg,https://www.zillow.com/homedetails/1920-4th-Ave-UNIT-1108-Seattle-WA-98101/92570744_zpid/,https://www.zillow.com/seattle-wa-98101/sold/3_p/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A47.61880923526842%2C%22east%22%3A-122.30423621667481%2C%22south%22%3A47.602896681836135%2C%22west%22%3A-122.3723857833252%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A14%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A99561%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A3%7D%7D
305509596,SOLD,Sold,,600000,691,868,602800,872,1548,,,1,1,"1321 Seneca St, Seattle, WA 98101",1321 Seneca St,Seattle,WA,98101,47.611786,-122.324,,false,07/03/2023,600000,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=47.611785888671875,-122.3239974975586&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=cA-s1vBHNIL7kRtJs_0QWlNpmZM=",https://www.zillow.com/homedetails/1321-Seneca-St-Seattle-WA-98101/305509596_zpid/,https://www.zillow.com/seattle-wa-98101/sold/3_p/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A47.61880923526842%2C%22east%22%3A-122.30423621667481%2C%22south%22%3A47.602896681836135%2C%22west%22%3A-122.3723857833252%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A14%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A99561%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A3%7D%7D
2057391752,SOLD,Sold,,429900,430,1000,431900,1004,1109,,,0,1,"1808 Minor Avenue UNIT 3409, Seattle, WA 98101",1808 Minor Avenue UNIT 3409,Seattle,WA,98101,47.617115,-122.330734,,false,07/03/2023,429900,https://photos.zillowstatic.com/fp/fddd17585d22fc4d83b79cadcd025bf3-p_e.jpg,https://www.zillow.com/homedetails/1808-Minor-Ave-3409-Seattle-WA-98101/2057391752_zpid/,https://www.zillow.com/seattle-wa-98101/sold/3_p/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A47.61880923526842%2C%22east%22%3A-122.30423621667481%2C%22south%22%3A47.602896681836135%2C%22west%22%3A-122.3723857833252%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A14%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A99561%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A3%7D%7D
2087084115,SOLD,Sold,,600000,691,868,,,2789,,,1,1,"1321 Seneca Street UNIT 2002, Seattle, WA 98101",1321 Seneca Street UNIT 2002,Seattle,WA,98101,47.61181,-122.323235,,false,07/03/2023,600000,https://photos.zillowstatic.com/fp/da21e0b3ef517b7ad305c825ee414a45-p_e.jpg,https://www.zillow.com/homedetails/1321-Seneca-St-APT-2002-Seattle-WA-98101/2087084115_zpid/,https://www.zillow.com/seattle-wa-98101/sold/3_p/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A47.61880923526842%2C%22east%22%3A-122.30423621667481%2C%22south%22%3A47.602896681836135%2C%22west%22%3A-122.3723857833252%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A14%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A99561%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A3%7D%7D
49090586,SOLD,Sold,,650000,2540,256,844700,333,4984,0.34450000000000003,acres,3,3,"1300 University Street UNIT 11d, Seattle, WA 98101",1300 University Street UNIT 11d,Seattle,WA,98101,47.61276,-122.32478,,false,06/30/2023,650000,https://photos.zillowstatic.com/fp/19b8a497215a1841215619a20b1dc62f-p_e.jpg,https://www.zillow.com/homedetails/1300-University-St-APT-11D-Seattle-WA-98101/49090586_zpid/,https://www.zillow.com/seattle-wa-98101/sold/3_p/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A47.61880923526842%2C%22east%22%3A-122.30423621667481%2C%22south%22%3A47.602896681836135%2C%22west%22%3A-122.3723857833252%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A14%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A99561%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A3%7D%7D
2066535907,SOLD,Sold,,650000,632,1028,653300,1034,1677,,,1,1,"1808 Minor Avenue UNIT 3806, Seattle, WA 98101",1808 Minor Avenue UNIT 3806,Seattle,WA,98101,47.617115,-122.330734,,false,06/30/2023,650000,https://photos.zillowstatic.com/fp/0d719aa9418bff3b5784d69dd37a9630-p_e.jpg,https://www.zillow.com/homedetails/1808-Minor-Ave-3806-Seattle-WA-98101/2066535907_zpid/,https://www.zillow.com/seattle-wa-98101/sold/3_p/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A47.61880923526842%2C%22east%22%3A-122.30423621667481%2C%22south%22%3A47.602896681836135%2C%22west%22%3A-122.3723857833252%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A14%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A99561%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A3%7D%7D
2063149961,SOLD,Sold,,1034900,1061,975,1040200,980,2671,,,2,2,"1808 Minor Avenue UNIT 3411, Seattle, WA 98101",1808 Minor Avenue UNIT 3411,Seattle,WA,98101,47.617115,-122.330734,,false,06/29/2023,1034900,https://photos.zillowstatic.com/fp/3851d29c48e6607dfb07305af6a1daad-p_e.jpg,https://www.zillow.com/homedetails/1808-Minor-Ave-3411-Seattle-WA-98101/2063149961_zpid/,https://www.zillow.com/seattle-wa-98101/sold/3_p/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A47.61880923526842%2C%22east%22%3A-122.30423621667481%2C%22south%22%3A47.602896681836135%2C%22west%22%3A-122.3723857833252%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A14%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A99561%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A3%7D%7D
58383080,SOLD,Sold,,380500,568,670,382100,673,987,,,1,1,"1400 Hubbell Place UNIT 903, Seattle, WA 98101",1400 Hubbell Place UNIT 903,Seattle,WA,98101,47.61215,-122.32971,,false,06/27/2023,380500,https://photos.zillowstatic.com/fp/c69b36c2522b397bb8525d3464b4fd98-p_e.jpg,https://www.zillow.com/homedetails/1400-Hubbell-Pl-APT-903-Seattle-WA-98101/58383080_zpid/,https://www.zillow.com/seattle-wa-98101/sold/3_p/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A47.61880923526842%2C%22east%22%3A-122.30423621667481%2C%22south%22%3A47.602896681836135%2C%22west%22%3A-122.3723857833252%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A14%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A99561%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A3%7D%7D
2057991867,SOLD,Sold,,750000,1056,710,754400,714,1936,,,2,2,"1107 1st Avenue UNIT 1202, Seattle, WA 98101",1107 1st Avenue UNIT 1202,Seattle,WA,98101,47.607685,-122.339195,,false,06/23/2023,750000,https://photos.zillowstatic.com/fp/486a9987212bb62f057279bdaa947667-p_e.jpg,https://www.zillow.com/homedetails/1107-1st-Ave-APT-1202-Seattle-WA-98101/2057991867_zpid/,https://www.zillow.com/seattle-wa-98101/sold/3_p/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A47.61880923526842%2C%22east%22%3A-122.30423621667481%2C%22south%22%3A47.602896681836135%2C%22west%22%3A-122.3723857833252%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A14%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A99561%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A3%7D%7D
48978074,SOLD,Sold,,599950,970,619,602900,622,1558,,,2,2,"1415 2nd Avenue UNIT 607, Seattle, WA 98101",1415 2nd Avenue UNIT 607,Seattle,WA,98101,47.608646,-122.33878,,false,06/22/2023,599950,https://photos.zillowstatic.com/fp/fbf405060eed53170bcb380ddbefeb3c-p_e.jpg,https://www.zillow.com/homedetails/1415-2nd-Ave-UNIT-607-Seattle-WA-98101/48978074_zpid/,https://www.zillow.com/seattle-wa-98101/sold/3_p/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A47.61880923526842%2C%22east%22%3A-122.30423621667481%2C%22south%22%3A47.602896681836135%2C%22west%22%3A-122.3723857833252%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A14%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A99561%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A3%7D%7D
2065585530,SOLD,Sold,,1681100,1139,1476,,,4340,,,2,2,"121 Stewart St UNIT 3501, Seattle, WA 98101",121 Stewart St UNIT 3501,Seattle,WA,98101,47.610695,-122.34058,,false,06/21/2023,1681100,https://photos.zillowstatic.com/fp/077e8d11b637d298c55c30fce9196151-p_e.jpg,https://www.zillow.com/homedetails/121-Stewart-St-3501-Seattle-WA-98101/2065585530_zpid/,https://www.zillow.com/seattle-wa-98101/sold/3_p/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A47.61880923526842%2C%22east%22%3A-122.30423621667481%2C%22south%22%3A47.602896681836135%2C%22west%22%3A-122.3723857833252%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A14%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A99561%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A3%7D%7D
49118215,SOLD,Sold,,895000,1004,891,899600,896,3028,1001.88,sqft,2,2,"1107 1st Avenue UNIT 1704, Seattle, WA 98101",1107 1st Avenue UNIT 1704,Seattle,WA,98101,47.60552,-122.33749,,false,06/20/2023,895000,https://photos.zillowstatic.com/fp/738d8b143b7dd8f73e6e76e00510f86c-p_e.jpg,https://www.zillow.com/homedetails/1107-1st-Ave-APT-1704-Seattle-WA-98101/49118215_zpid/,https://www.zillow.com/seattle-wa-98101/sold/3_p/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A47.61880923526842%2C%22east%22%3A-122.30423621667481%2C%22south%22%3A47.602896681836135%2C%22west%22%3A-122.3723857833252%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A14%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A99561%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A3%7D%7D
92569324,SOLD,Sold,,695000,910,764,698900,768,1804,,,1,2,"1920 4th Avenue UNIT 604, Seattle, WA 98101",1920 4th Avenue UNIT 604,Seattle,WA,98101,47.612988,-122.3393,,false,06/16/2023,695000,https://photos.zillowstatic.com/fp/034f584875c7c8459f79e3804072a07e-p_e.jpg,https://www.zillow.com/homedetails/1920-4th-Ave-UNIT-604-Seattle-WA-98101/92569324_zpid/,https://www.zillow.com/seattle-wa-98101/sold/3_p/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A47.61880923526842%2C%22east%22%3A-122.30423621667481%2C%22south%22%3A47.602896681836135%2C%22west%22%3A-122.3723857833252%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A14%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A99561%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A3%7D%7D
